clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,log_credit_limit,log_total_trans_amt,log_avg_utilization_ratio,log_total_trans_ct
822898758,-1.0,44,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,4,4453.0,973,3480.0,0.908,3239,66,0.65,0.219,0.00062678,0.99937,8.401557847817314,8.083328608786376,0.1980308504991345,4.204692619390966
718583133,-1.0,49,F,3,Graduate,Unknown,Less than $40K,Blue,39,4,2,0,4389.0,981,3408.0,0.65,3598,75,0.705,0.224,4.3568e-05,0.99996,8.387084506069217,8.188411308079031,0.20212418409013436,4.330733340286331
772095858,-1.0,38,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,0.00019143,0.99981,9.505246289517283,8.276394704863307,0.08892620919440151,4.204692619390966
780074733,-1.0,42,F,1,Doctorate,Married,Less than $40K,Blue,27,5,3,3,1840.0,1565,275.0,0.95,4518,72,0.5,0.851,0.00041087,0.99959,7.518064181233078,8.41604600941128,0.6157260335913605,4.290459441148391
710182383,-1.0,44,M,3,Uneducated,Divorced,$80K - $120K,Blue,13,4,2,3,17846.0,1568,16278.0,1.064,3626,77,0.878,0.088,0.00020424,0.9998,9.789590705856016,8.196161139282902,0.08434114843375087,4.356708826689592
713418558,-1.0,46,F,3,Graduate,Divorced,Less than $40K,Blue,37,6,1,0,9013.0,0,9013.0,0.597,3819,71,0.614,0.0,2.1081e-05,0.99998,9.106534203250593,8.24800570160062,0.0,4.276666119016055
715445883,-1.0,40,F,2,Graduate,Married,Unknown,Blue,29,5,2,2,18862.0,2105,16757.0,0.832,4449,86,0.686,0.112,0.00011382,0.99989,9.844957610345725,8.400659375160286,0.10616019582839065,4.465908118654584
718599108,-1.0,50,F,3,Graduate,Married,Unknown,Blue,39,5,3,2,3230.0,1172,2058.0,0.514,4419,64,0.73,0.363,0.00018665,0.99981,8.080546965824498,8.393894975071744,0.30968815271439554,4.174387269895637
711546333,-1.0,46,M,3,Uneducated,Married,Less than $40K,Blue,38,4,3,1,7958.0,1559,6399.0,0.726,4962,72,0.714,0.196,0.00011574,0.99988,8.98205864280585,8.50976567558744,0.17898265552844,4.290459441148391
721513833,-1.0,35,M,0,High School,Divorced,$40K - $60K,Blue,36,6,3,2,5619.0,1504,4115.0,0.775,2808,72,0.6,0.268,0.00015005,0.99985,8.634086942887738,7.940583827104244,0.2374408560150342,4.290459441148391
771669183,-1.0,49,M,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854.0,1212,3642.0,0.308,3651,70,0.556,0.25,0.00014834,0.99985,8.487764380725425,8.20303024171486,0.22314355131420976,4.2626798770413155
774760458,-1.0,62,F,1,High School,Unknown,$40K - $60K,Blue,56,3,5,1,3807.0,2517,1290.0,0.506,1739,36,0.5,0.661,0.99104,0.00896,8.244859395911256,7.461640392208575,0.5074198306311578,3.6109179126442243
713453733,-1.0,45,F,2,Uneducated,Single,$40K - $60K,Blue,37,6,1,3,2529.0,1654,875.0,0.528,3428,84,0.68,0.654,9.5249e-05,0.9999,7.835974581721566,8.14002395246292,0.5031965966014996,4.442651256490317
804415083,-1.0,45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097.0,655,3442.0,1.084,2611,51,0.545,0.16,0.99741,0.00258725,8.318254328798846,7.867871490396322,0.1484200051182733,3.9512437185814275
711419133,-1.0,56,M,4,Graduate,Single,Less than $40K,Blue,36,3,2,3,3057.0,1077,1980.0,0.934,4449,77,0.878,0.352,0.00020077,0.9998,8.025516386489008,8.400659375160286,0.3015849776207723,4.356708826689592
710691633,-1.0,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546,78,0.5,0.589,0.00014421,0.99986,7.579678823090456,8.42222295382501,0.4631048875545789,4.3694478524670215
715008858,-1.0,51,F,3,Unknown,Single,Less than $40K,Blue,41,5,1,2,2941.0,655,2286.0,0.616,4099,66,0.571,0.223,6.282e-05,0.99994,7.9868449011613825,8.318742252692399,0.20130685670503531,4.204692619390966
771424908,-1.0,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252.0,1129,10123.0,0.462,1766,31,0.476,0.1,0.99527,0.00472896,9.328390038749998,7.4770384723196965,0.09531017980432487,3.4657359027997265
827408058,-1.0,44,F,3,Graduate,Married,Less than $40K,Blue,40,6,2,2,2232.0,2002,230.0,1.107,3803,68,0.511,0.897,0.00011811,0.99988,7.711101251840158,8.24380842366528,0.6402736909528771,4.23410650459726
713904708,-1.0,40,F,3,Graduate,Married,Less than $40K,Blue,36,6,1,3,7582.0,1942,5640.0,0.823,4926,85,0.635,0.256,9.6126e-05,0.9999,8.933664178700935,8.502485562543963,0.22793206804600694,4.454347296253507
807596358,-1.0,49,M,2,Uneducated,Married,$80K - $120K,Blue,44,6,2,2,13884.0,1204,12680.0,0.575,4650,70,0.556,0.087,0.00011703,0.99988,9.538564399740899,8.444837529224097,0.08342160813907239,4.2626798770413155
708788583,-1.0,64,F,1,College,Unknown,Less than $40K,Blue,56,3,1,2,6167.0,0,6167.0,0.422,1648,43,0.536,0.0,0.98049,0.01951,8.727129915243166,7.407924322559599,0.0,3.784189633918261
713446083,-1.0,49,F,4,Uneducated,Unknown,Unknown,Blue,39,5,2,3,11545.0,1732,9813.0,0.871,3996,65,0.548,0.15,0.00020643,0.99979,9.354094335620879,8.293299358711323,0.1397619423751587,4.189654742026425
717888108,-1.0,47,F,3,Doctorate,Single,$40K - $60K,Blue,35,3,3,2,2872.0,2517,355.0,0.606,3635,62,0.824,0.876,0.00027008,0.99973,7.96311205897929,8.19863945529737,0.6291418505840329,4.143134726391533
819714408,-1.0,44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386,3280.0,0.564,1981,42,1.0,0.421,0.99671,0.00329379,8.64241515616962,7.591861714889934,0.35136084911496357,3.7612001156935624
716853258,-1.0,64,M,1,Graduate,Single,Less than $40K,Blue,45,5,3,2,4417.0,0,4417.0,0.904,4253,72,0.895,0.0,0.00016883,0.99983,8.393442383980062,8.355614995760183,0.0,4.290459441148391
719455083,-1.0,48,F,3,Uneducated,Single,Less than $40K,Blue,39,4,3,4,2991.0,1508,1483.0,0.703,3734,64,0.882,0.504,0.00055052,0.99945,8.003697339094368,8.225503097566918,0.4081282255276481,4.174387269895637
779299233,-1.0,52,F,3,Graduate,Single,Less than $40K,Silver,34,3,2,2,13109.0,1375,11734.0,0.742,3563,73,0.553,0.105,0.00010672,0.99989,9.481130576757746,8.1786387885907,0.09984533496971613,4.30406509320417
771922008,-1.0,57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889,3554.0,0.421,4416,64,0.6,0.347,0.00012511,0.99987,8.602269363771356,8.393216011596527,0.2978798974282269,4.174387269895637
708887433,-1.0,65,M,0,Graduate,Single,Less than $40K,Blue,56,6,1,3,2717.0,0,2717.0,0.736,3150,59,0.475,0.0,7.9494e-05,0.99992,7.907651594711089,8.055475141757274,0.0,4.0943445622221
713214558,-1.0,52,M,2,Graduate,Married,$60K - $80K,Blue,41,4,3,3,2628.0,2195,433.0,0.635,3608,68,0.417,0.835,0.00030251,0.9997,7.874358824729881,8.19118600464279,0.6070444815065336,4.23410650459726
718038483,-1.0,42,M,3,Uneducated,Single,$80K - $120K,Blue,35,5,1,4,16054.0,0,16054.0,0.446,3449,75,0.705,0.0,0.00016861,0.99983,9.683775606523614,8.146129510025405,0.0,4.330733340286331
714053358,-1.0,37,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0,0.00050163,0.9995,8.076204527239026,8.303999970955196,0.0,4.406719247264253
713730933,-1.0,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,5,1438.3,0,1438.3,0.314,1739,44,0.467,0.0,0.99893,0.00106612,7.271912163268625,7.461640392208575,0.0,3.8066624897703196
762775908,-1.0,46,F,2,High School,Married,Unknown,Blue,39,3,1,2,12295.0,1292,11003.0,0.537,4177,63,0.75,0.105,5.3542e-05,0.99995,9.417029285218431,8.33758794211651,0.09984533496971613,4.1588830833596715
713181558,-1.0,55,F,2,Doctorate,Married,Unknown,Blue,47,6,1,3,5794.0,0,5794.0,0.732,4201,73,0.587,0.0,0.00013405,0.99987,8.664750755773852,8.343315881404946,0.0,4.30406509320417
713079108,-1.0,51,F,0,Graduate,Married,Less than $40K,Blue,42,5,3,2,1858.0,925,933.0,1.056,3660,72,0.6,0.498,0.00015435,0.99985,7.527793987721444,8.205491613120236,0.40413088509502776,4.290459441148391
804426858,-1.0,35,F,1,Uneducated,Married,Less than $40K,Blue,30,3,2,1,2593.0,1660,933.0,0.562,1974,33,1.062,0.64,6.6245e-05,0.99993,7.860956364876389,7.5883236773352225,0.49469624183610705,3.5263605246161616
788379933,-1.0,41,M,3,Doctorate,Single,$60K - $80K,Blue,34,5,3,2,12420.0,0,12420.0,0.709,4422,70,0.628,0.0,0.00027008,0.99973,9.427143867544194,8.394573477868327,0.0,4.2626798770413155
713740533,-1.0,41,M,3,Graduate,Single,$60K - $80K,Blue,29,5,3,3,2775.0,1664,1111.0,0.809,2478,52,0.926,0.6,0.0003139,0.99969,7.9287663216266955,7.8156105320351905,0.4700036292457356,3.970291913552122
712235433,-1.0,43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0,0.99411,0.00589,7.967973179662935,7.752335163302292,0.0,3.9318256327243257
811705233,-1.0,45,M,2,Unknown,Single,$40K - $60K,Blue,40,6,4,3,7037.0,0,7037.0,0.583,4099,71,0.69,0.0,0.00040183,0.9996,8.85907931788153,8.318742252692399,0.0,4.276666119016055
714594933,-1.0,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14,6.6354e-05,0.99993,8.86304982791909,8.231908243564177,0.13102826240640408,4.189654742026425
714377058,-1.0,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186,50,0.562,0.0,0.99813,0.00187387,7.5480289699350145,7.690286020676768,0.0,3.9318256327243257
827114058,-1.0,46,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,2,1,11634.0,0,11634.0,0.52,4447,74,0.574,0.0,8.4706e-05,0.99992,9.361773075736393,8.400209835930418,0.0,4.31748811353631
708654933,-1.0,51,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.0,193,15794.0,0.435,2021,46,0.394,0.012,0.99793,0.00207303,9.679593719831214,7.611842399580417,0.011928570865273802,3.8501476017100584
720283758,-1.0,44,F,2,Uneducated,Married,Unknown,Blue,36,1,3,3,13735.0,1733,12002.0,0.614,1783,43,0.654,0.126,0.9968,0.00320374,9.527775402577312,7.486613313139955,0.11867152971749864,3.784189633918261
801994458,-1.0,58,M,1,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880.0,2517,1363.0,0.673,3163,65,0.97,0.649,0.00019751,0.9998,8.263848131368906,8.059592328887545,0.5001690435774618,4.189654742026425
718834233,-1.0,38,F,2,College,Single,Less than $40K,Blue,21,4,1,2,6899.0,0,6899.0,0.771,3848,71,0.69,0.0,5.3547e-05,0.99995,8.83927669058535,8.255568653283746,0.0,4.276666119016055
719196858,-1.0,50,M,2,Graduate,Married,$60K - $80K,Blue,39,4,1,4,6508.0,2276,4232.0,1.008,4254,77,0.711,0.35,0.00015804,0.99984,8.780941113572387,8.355850041007475,0.3001045924503381,4.356708826689592
708451233,-1.0,46,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,3,4,5090.0,1650,3440.0,0.58,3707,72,0.44,0.324,0.00053543,0.99946,8.535229553902337,8.218247926685745,0.28065745751481647,4.290459441148391
718735908,-1.0,47,M,4,Graduate,Single,$120K +,Blue,35,3,4,3,7015.0,0,7015.0,0.456,1799,51,0.645,0.0,0.9974,0.00260048,8.855948534052018,7.495541943884256,0.0,3.9512437185814275
804833058,-1.0,49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384.0,0,4384.0,0.684,1832,49,0.581,0.0,0.9983,0.00169532,8.385944904806284,7.513709247839705,0.0,3.912023005428146
712542258,-1.0,47,F,5,Unknown,Married,Less than $40K,Blue,40,5,1,3,2950.0,2000,950.0,0.882,4742,79,0.837,0.678,0.00010512,0.99989,7.989899374942939,8.464425125877582,0.5176026080450145,4.382026634673881
713639058,-1.0,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0,1511.0,0.432,1329,35,0.591,0.0,0.99673,0.00326528,7.321188556739478,7.1929342212158,0.0,3.58351893845611
709560258,-1.0,49,F,3,Graduate,Single,Unknown,Blue,31,2,3,4,4946.0,0,4946.0,0.54,2239,38,0.407,0.0,0.99814,0.00186317,8.506536611227709,7.7142311448490855,0.0,3.6635616461296463
718317258,-1.0,54,F,3,Uneducated,Single,Less than $40K,Blue,47,3,3,3,7477.0,1960,5517.0,1.008,3618,76,0.583,0.262,0.00032275,0.99968,8.91972065553706,8.193953023563742,0.23269776411902143,4.343805421853684
712606158,-1.0,47,M,4,Uneducated,Married,$60K - $80K,Blue,42,4,1,2,5715.0,1214,4501.0,0.858,3685,63,0.658,0.212,5.9391e-05,0.99994,8.651024539049757,8.212297138229768,0.19227188764712272,4.1588830833596715
713162358,-1.0,49,F,4,Unknown,Single,$40K - $60K,Blue,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053,0.00020735,0.99979,9.169101623959586,8.30671904320269,0.05164323315183845,4.290459441148391
710673558,-1.0,37,M,1,High School,Single,$60K - $80K,Blue,21,3,2,2,21952.0,1600,20352.0,0.878,4087,70,0.628,0.073,0.00010386,0.9999,9.996659083423923,8.31581113188354,0.07045846364856141,4.2626798770413155
710096658,-1.0,45,F,3,Unknown,Married,Less than $40K,Blue,39,4,3,3,2606.0,1978,628.0,0.443,2191,42,0.5,0.759,0.00034503,0.99965,7.865955413933502,7.692569648067906,0.5647454657554212,3.7612001156935624
721313808,-1.0,50,M,1,Doctorate,Single,$80K - $120K,Blue,41,6,1,2,2826.0,1741,1085.0,0.669,4488,73,0.825,0.616,7.4811e-05,0.99993,7.946971357693591,8.409385238781931,0.4799539600989036,4.30406509320417
778924158,-1.0,45,F,2,High School,Single,Less than $40K,Blue,26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0.0,0.00050163,0.9995,7.271912163268625,8.229511118964457,0.0,4.356708826689592
719602908,-1.0,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064,42,0.4,0.143,0.9972,0.00280059,8.64259160081057,7.632885505395133,0.13365638481267358,3.7612001156935624
820383558,-1.0,45,M,4,High School,Married,$80K - $120K,Blue,40,6,2,3,6366.0,1344,5022.0,0.492,3258,58,0.758,0.211,0.00019517,0.9998,8.758883680017025,8.089175678837561,0.1914464645709552,4.07753744390572
717953283,-1.0,41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,0.00011811,0.99988,7.660585461703256,8.384804003370492,0.44468582126144574,3.828641396489095
710327508,-1.0,44,F,4,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1687.0,1290,397.0,0.709,4247,87,0.706,0.765,0.00035213,0.99965,7.431299675155903,8.354203562921775,0.56815069038526,4.477336814478207
785134758,-1.0,41,M,2,College,Unknown,$80K - $120K,Blue,24,3,2,4,14320.0,0,14320.0,0.754,4077,77,0.791,0.0,0.00031749,0.99968,9.569482270478703,8.3133619511344,0.0,4.356708826689592
811970808,-1.0,53,F,0,Graduate,Single,Less than $40K,Blue,48,4,3,3,5972.0,1885,4087.0,0.973,3491,65,0.711,0.316,0.0002596,0.99974,8.695004592732307,8.158229916959494,0.2745968329031254,4.189654742026425
718676283,-1.0,43,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,3,8771.0,1662,7109.0,0.555,3779,72,0.756,0.189,0.00019683,0.9998,9.079320109537779,8.237479288613633,0.17311261770864478,4.290459441148391
720439533,-1.0,64,F,0,Uneducated,Single,Less than $40K,Blue,36,3,1,3,7112.0,1358,5754.0,0.553,4951,73,0.587,0.191,8.1736e-05,0.99992,8.869679374733515,8.507546814364431,0.17479329037316305,4.30406509320417
793720908,-1.0,46,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,7333.0,875,6458.0,0.807,3636,48,1.286,0.119,0.00012082,0.99988,8.900276348631271,8.19891444498699,0.11243542932978817,3.8918202981106265
708937608,-1.0,37,F,4,High School,Single,Less than $40K,Blue,18,4,1,2,2001.0,1366,635.0,0.86,4590,66,0.571,0.683,5.6153e-05,0.99994,7.601901959875166,8.431853144249223,0.520577915208669,4.204692619390966
769189083,-1.0,46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,639,799.3,0.768,4427,85,0.735,0.444,0.00032656,0.99967,7.271912163268625,8.395703293828527,0.3674170404706345,4.454347296253507
719563158,-1.0,48,M,2,High School,Married,$40K - $60K,Blue,36,6,3,2,4207.0,1921,2286.0,0.766,3850,75,0.562,0.457,0.00017486,0.99983,8.344742754417545,8.25608813381491,0.3763795272130678,4.330733340286331
753118533,-1.0,38,F,2,Doctorate,Single,Less than $40K,Blue,31,6,3,2,1555.0,986,569.0,0.865,4686,75,0.667,0.634,0.00026028,0.99974,7.349873704738337,8.452547997922705,0.4910309964378111,4.330733340286331
709713033,-1.0,55,M,1,College,Single,$80K - $120K,Blue,48,3,3,3,6846.0,0,6846.0,0.62,1735,35,0.522,0.0,0.99639,0.00360825,8.831565879121063,7.459338895220296,0.0,3.58351893845611
711608958,-1.0,50,M,1,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035,1036.0,0.754,4092,74,0.947,0.5,0.00015252,0.99985,7.6362696033793735,8.317033476492403,0.4054651081081644,4.31748811353631
708633783,-1.0,43,M,3,Uneducated,Single,$80K - $120K,Blue,30,3,2,4,11336.0,0,11336.0,0.691,1809,39,0.345,0.0,0.99714,0.00286097,9.335826992017598,7.501082124259871,0.0,3.6888794541139363
714532158,-1.0,55,M,1,Doctorate,Single,$60K - $80K,Blue,36,3,3,3,15221.0,1166,14055.0,0.839,3848,68,0.619,0.077,0.00041087,0.99959,9.630497028827337,8.255568653283746,0.07417939817425151,4.23410650459726
720950283,-1.0,47,M,3,High School,Married,$80K - $120K,Blue,34,3,3,3,21359.0,0,21359.0,0.551,2064,63,0.853,0.0,0.99673,0.00326528,9.969275293074132,7.632885505395133,0.0,4.1588830833596715
809797158,-1.0,42,M,2,Uneducated,Single,$80K - $120K,Blue,37,3,3,4,19366.0,1592,17774.0,0.679,3627,66,1.0,0.082,0.00053055,0.99947,9.871325865727732,8.196436811235028,0.07881118042428978,4.204692619390966
713692683,-1.0,41,M,2,Uneducated,Married,$60K - $80K,Blue,13,4,2,2,2243.0,1944,299.0,0.942,3216,77,0.674,0.867,0.00011703,0.99988,7.716015266642587,8.076204527239026,0.6243328645595856,4.356708826689592
710748483,-1.0,56,F,1,High School,Single,Less than $40K,Blue,43,3,2,2,2923.0,1934,989.0,0.577,3861,68,0.7,0.662,0.00010386,0.9999,7.980707820869669,8.258940462988459,0.5080216964332566,4.23410650459726
720868683,-1.0,50,F,4,Uneducated,Single,$40K - $60K,Blue,22,5,2,3,7853.0,1343,6510.0,0.491,1814,37,0.37,0.171,0.00020643,0.99979,8.968778235137956,7.503840746698951,0.1578580846155803,3.6375861597263857
787532808,-1.0,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,30,6,3,3,16386.0,2236,14150.0,1.004,3293,66,0.833,0.136,0.0003373,0.99966,9.704243616546224,8.099857910737585,0.1275133202989596,4.204692619390966
709453833,-1.0,48,F,4,Graduate,Single,Unknown,Blue,40,3,2,2,11164.0,859,10305.0,0.915,4227,67,0.634,0.077,0.00011937,0.99988,9.320539164274258,8.349484346990128,0.07417939817425151,4.219507705176107
712114458,-1.0,49,F,3,Uneducated,Married,Less than $40K,Blue,31,6,3,3,2960.0,1835,1125.0,0.532,3941,64,0.455,0.62,0.00032275,0.99968,7.993282328101591,8.279443487712665,0.4824261492442927,4.174387269895637
811013658,-1.0,41,M,2,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871,9945.0,0.606,3221,68,0.581,0.081,0.00017486,0.99983,9.28887424963029,8.07775756373692,0.07788653865707124,4.23410650459726
789180933,-1.0,37,F,3,High School,Single,Less than $40K,Blue,26,3,1,2,2917.0,2216,701.0,0.81,4524,67,0.489,0.76,5.5559e-05,0.99994,7.978653729082731,8.417372856134026,0.5653138090500605,4.219507705176107
717151383,-1.0,44,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,2568.0,1603,965.0,0.432,3616,85,0.545,0.624,0.00028395,0.99972,7.851271997109883,8.193400231952097,0.4848922417394862,4.454347296253507
712470033,-1.0,44,F,3,College,Single,Less than $40K,Blue,30,6,3,3,4539.0,2053,2486.0,0.705,2960,67,0.861,0.452,0.00030519,0.99969,8.420682291035394,7.993282328101591,0.3729419164026044,4.219507705176107
717840108,-1.0,48,M,4,Unknown,Married,$80K - $120K,Blue,41,2,3,6,4806.0,1357,3449.0,0.573,1771,35,0.346,0.282,0.99945,0.00055285,8.47782846789396,7.4798641311650265,0.24842135849847827,3.58351893845611
709131033,-1.0,65,F,0,Graduate,Unknown,Unknown,Blue,36,3,3,4,2025.0,1701,324.0,0.628,4056,71,0.578,0.84,0.00044282,0.99956,7.613818684808629,8.308199063206446,0.6097655716208943,4.276666119016055
721506708,-1.0,54,M,1,Uneducated,Unknown,$80K - $120K,Blue,46,4,1,4,6249.0,2517,3732.0,0.751,3988,68,0.789,0.403,0.00015252,0.99985,8.740336742730447,8.291295851905407,0.3386128011203239,4.23410650459726
716039433,-1.0,48,F,2,High School,Single,Less than $40K,Blue,35,4,6,1,1686.0,1271,415.0,1.087,3445,64,0.73,0.754,8.3245e-05,0.99992,7.430707082545968,8.144969417087875,0.5618988939499913,4.174387269895637
710874933,-1.0,41,M,1,Graduate,Married,$80K - $120K,Blue,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,0.00048435,0.99952,9.234056898593499,7.673223121121708,0.19638881400539013,3.713572066704308
794682483,-1.0,43,F,3,Post-Graduate,Unknown,Less than $40K,Blue,23,5,3,3,4284.0,1094,3190.0,0.63,3095,64,0.524,0.255,0.00036935,0.99963,8.36287583103188,8.037866234709618,0.2271355725837472,4.174387269895637
709229358,-1.0,46,F,5,Uneducated,Single,Less than $40K,Blue,38,6,1,4,2601.0,1604,997.0,0.853,4835,80,0.702,0.617,0.00016776,0.99983,7.86403565907245,8.483843211734683,0.48057258059496977,4.394449154672439
772177308,-1.0,47,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,2,2,1738.0,0,1738.0,1.124,2572,62,0.938,0.0,0.00012511,0.99987,7.461065514354283,7.8528278122817445,0.0,4.143134726391533
715016508,-1.0,42,F,3,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,0.99808,0.00191647,8.41803561988302,7.80057265467065,0.0,3.6375861597263857
818308533,-1.0,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,8.3385e-05,0.99992,8.169902647359145,8.059276223305648,0.0,4.04305126783455
711000933,-1.0,50,F,2,Graduate,Single,Unknown,Blue,41,5,2,4,4846.0,2490,2356.0,0.788,3724,61,0.605,0.514,0.00032656,0.99967,8.486115235845377,8.22282213081366,0.41475515501525706,4.127134385045092
760104333,-1.0,43,F,3,Graduate,Married,Less than $40K,Silver,36,6,2,2,11392.0,0,11392.0,0.821,3246,63,0.703,0.0,0.00010672,0.99989,9.340754410698116,8.085486772102845,0.0,4.1588830833596715
718201383,-1.0,49,M,1,College,Married,$60K - $80K,Blue,43,6,3,4,22036.0,1560,20476.0,0.555,2139,48,0.714,0.071,0.00047091,0.99953,10.000478137849756,7.668561108015897,0.06859279146561172,3.8918202981106265
779450958,-1.0,43,F,4,Graduate,Married,Less than $40K,Blue,25,5,3,2,2772.0,1782,990.0,0.718,4739,88,0.796,0.643,0.00018864,0.99981,7.927685045615778,8.463792414689122,0.49652383905513103,4.48863636973214
717990183,-1.0,52,M,4,Uneducated,Married,$80K - $120K,Blue,36,5,2,2,7474.0,2444,5030.0,0.619,5100,79,0.717,0.327,0.00012274,0.99988,8.919319398258887,8.537191877922927,0.2829207553500705,4.382026634673881
710505483,-1.0,46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0,11117.0,0.814,3099,69,0.816,0.0,0.00032275,0.99968,9.316320695513415,8.039157390473237,0.0,4.248495242049359
711587433,-1.0,47,F,4,Graduate,Married,Unknown,Blue,33,6,3,1,10714.0,2407,8307.0,0.378,4328,71,0.543,0.225,0.00011377,0.99989,9.279399907907678,8.37309184744198,0.20294084399669032,4.276666119016055
720964683,-1.0,60,M,0,High School,Single,$40K - $60K,Blue,36,5,3,2,5420.0,0,5420.0,0.81,3477,60,0.622,0.0,0.00015005,0.99985,8.598035579260339,8.154212694914229,0.0,4.110873864173311
